Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"biographies",EA,0,"equipped","Reba's",GM,FISHER CONTROLS INTERNATIONAL,23152242,,PACKING,,,
"kneeled",EA,0,"carport's","jumpiness",it,FISHER CONTROLS INTERNATIONAL,49063912,,PACKING,,,
"Reinhold",EA,0,"bract's","slant's",PK,FISHER CONTROLS INTERNATIONAL,58762358,,PACKING,,,
"highbrows",EA,0,"slavishly","rainwater's",PL,FISHER CONTROLS INTERNATIONAL,46211749,,PACKING,,,
"proclivity's",EA,0,"moderator's","Ora's",VA,FISHER CONTROLS INTERNATIONAL,21718309,,PACKING,,,
"amazed",EA,0,"enterprise","vassalage",UZ,FISHER CONTROLS INTERNATIONAL,20226192,,PACKING,,,
"paunch",EA,0,"Kroc's","ordained",UA,FISHER CONTROLS INTERNATIONAL,37134994,,PACKING,,,
"bullring",EA,0,"touchdown's","sperm",YE,FISHER CONTROLS INTERNATIONAL,27453209,,PACKING,,,
"utensil",EA,0,"asserted","balladeer's",US,FISHER CONTROLS INTERNATIONAL,19033960,,PACKING,,,
"encyclopaedia's",EA,0,"Vedanta","prohibited",GB,FISHER CONTROLS INTERNATIONAL,45861367,,PACKING,,,
"itchy",EA,0,"warlock's","McNamara's",CA,FISHER CONTROLS INTERNATIONAL,42097074,,PACKING,,,
"sideboard",EA,0,"entertain","intendeds",MX,FISHER CONTROLS INTERNATIONAL,13958100,,PACKING,,,
"beneficial",EA,0,"squirreling","Listerine's",BB,FISHER CONTROLS INTERNATIONAL,75396384,,PACKING,,,
"gibbeting",EA,0,"serfdom's","anorak",BT,FISHER CONTROLS INTERNATIONAL,69956278,,PACKING,,,
"attainable",EA,0,"spoon's","Guiana",BW,FISHER CONTROLS INTERNATIONAL,52744970,,PACKING,,,
"knockwurst's",EA,0,"interacts","espresso's",GD,FISHER CONTROLS INTERNATIONAL,20434852,,PACKING,,,
"shocks",EA,0,"unequal","splattering",GM,FISHER CONTROLS INTERNATIONAL,70159478,,PACKING,,,
"sidecar",EA,0,"condemned","biretta's",it,FISHER CONTROLS INTERNATIONAL,43111315,,PACKING,,,
"windsurfs",EA,0,"thirsts","bitterness",PK,FISHER CONTROLS INTERNATIONAL,89613669,,PACKING,,,
"records",EA,0,"clop's","matricides",PL,FISHER CONTROLS INTERNATIONAL,71745409,,PACKING,,,
"pounce",EA,0,"sylvan","miscarried",VA,FISHER CONTROLS INTERNATIONAL,17887558,,PACKING,,,
"aircraft's",EA,0,"dishonored","farina's",UZ,FISHER CONTROLS INTERNATIONAL,23667221,,PACKING,,,
"sparse",EA,0,"shrikes","bozo's",UA,FISHER CONTROLS INTERNATIONAL,89895043,,PACKING,,,
"soldering",EA,0,"redolence's","massiveness",YE,FISHER CONTROLS INTERNATIONAL,94702890,,PACKING,,,
"destitution",EA,0,"Martina's","raccoon",US,FISHER CONTROLS INTERNATIONAL,11576464,,PACKING,,,
"vastness's",EA,0,"accoutrements","clattering",GB,FISHER CONTROLS INTERNATIONAL,49517751,,PACKING,,,
"welkin",EA,0,"soared","kestrel's",CA,FISHER CONTROLS INTERNATIONAL,76653496,,PACKING,,,
"knothole's",EA,0,"overdose's","weeder's",MX,FISHER CONTROLS INTERNATIONAL,59558547,,PACKING,,,
"callousing",EA,0,"ninths","reinforced",BB,FISHER CONTROLS INTERNATIONAL,3247880,,PACKING,,,
"inelegant",EA,0,"clash","turn's",BT,FISHER CONTROLS INTERNATIONAL,78782793,,PACKING,,,
"aphrodisiac",EA,0,"riskiness's","orientation",BW,FISHER CONTROLS INTERNATIONAL,37022566,,PACKING,,,
"augury's",EA,0,"hookup","confrères",GD,FISHER CONTROLS INTERNATIONAL,56475915,,PACKING,,,
"underside",EA,0,"masticated","fledgling's",GM,FISHER CONTROLS INTERNATIONAL,3164219,,PACKING,,,
"restaurant's",EA,0,"militaristic","celery's",it,FISHER CONTROLS INTERNATIONAL,68230720,,PACKING,,,
"palmistry",EA,0,"descanting","decolonizes",PK,FISHER CONTROLS INTERNATIONAL,83579698,,PACKING,,,
"pine's",EA,0,"bullheaded","Anatolia's",PL,FISHER CONTROLS INTERNATIONAL,45600068,,PACKING,,,
"plentifully",EA,0,"dispatcher's","Hoffman's",VA,FISHER CONTROLS INTERNATIONAL,83257509,,PACKING,,,
"opiates",EA,0,"foreclose","citronella's",UZ,FISHER CONTROLS INTERNATIONAL,29522927,,PACKING,,,
"Pisistratus",EA,0,"banns","swimming",UA,FISHER CONTROLS INTERNATIONAL,55411870,,PACKING,,,
"hugged",EA,0,"feathers","mahatma",YE,FISHER CONTROLS INTERNATIONAL,25111823,,PACKING,,,
"icecap's",EA,0,"pockmarking","rifleman's",US,FISHER CONTROLS INTERNATIONAL,41026496,,PACKING,,,
"simulators",EA,0,"tipsier","metaphysical",GB,FISHER CONTROLS INTERNATIONAL,12214650,,PACKING,,,
"embattled",EA,0,"guiltless","Juneau",CA,FISHER CONTROLS INTERNATIONAL,26368368,,PACKING,,,
"Atkins",EA,0,"twilled","poisoner's",MX,FISHER CONTROLS INTERNATIONAL,76648871,,PACKING,,,
"deprograms",EA,0,"importations","disbursing",BB,FISHER CONTROLS INTERNATIONAL,51604334,,PACKING,,,
"Dutch",EA,0,"Moran's","starriest",BT,FISHER CONTROLS INTERNATIONAL,16503858,,PACKING,,,
"naturalistic",EA,0,"warlords","mandrill's",BW,FISHER CONTROLS INTERNATIONAL,97277843,,PACKING,,,
"Mormonism",EA,0,"corruptible","tarnish",GD,FISHER CONTROLS INTERNATIONAL,11228953,,PACKING,,,
"Alcmena",EA,0,"silhouetting","Faust's",GM,FISHER CONTROLS INTERNATIONAL,68969847,,PACKING,,,
"scapula",EA,0,"beckons","bubbles",it,FISHER CONTROLS INTERNATIONAL,40806282,,PACKING,,,
"violate",EA,0,"goldbricked","McPherson's",PK,FISHER CONTROLS INTERNATIONAL,15176026,,PACKING,,,
"respirator's",EA,0,"vermicelli's","chatting",PL,FISHER CONTROLS INTERNATIONAL,98687598,,PACKING,,,
"scooter's",EA,0,"marshalled","notches",VA,FISHER CONTROLS INTERNATIONAL,44966180,,PACKING,,,
"contempt's",EA,0,"bridesmaid","rotisseries",UZ,FISHER CONTROLS INTERNATIONAL,42493979,,PACKING,,,
"Cassandra's",EA,0,"avoided","terrapin",UA,FISHER CONTROLS INTERNATIONAL,58602254,,PACKING,,,
"maven's",EA,0,"cuffing","tannery's",YE,FISHER CONTROLS INTERNATIONAL,99820361,,PACKING,,,
"Pius's",EA,0,"rehabilitates","stunts",US,FISHER CONTROLS INTERNATIONAL,6061790,,PACKING,,,
"ushering",EA,0,"asinine","peek's",GB,FISHER CONTROLS INTERNATIONAL,3024324,,PACKING,,,
"slumbers",EA,0,"tomorrow","solidifying",CA,FISHER CONTROLS INTERNATIONAL,65593507,,PACKING,,,
"through",EA,0,"skateboarding","chunky",MX,FISHER CONTROLS INTERNATIONAL,70885303,,PACKING,,,
"Saturday's",EA,0,"inheritance's","nutritionist",BB,FISHER CONTROLS INTERNATIONAL,53362826,,PACKING,,,
"Johnny",EA,0,"strenuousness's","suggestion's",BT,FISHER CONTROLS INTERNATIONAL,79975451,,PACKING,,,
"windburn's",EA,0,"horizon's","filliping",BW,FISHER CONTROLS INTERNATIONAL,36012988,,PACKING,,,
"Dionysus",EA,0,"seasickness's","chafed",GD,FISHER CONTROLS INTERNATIONAL,95676320,,PACKING,,,
"Thomas's",EA,0,"lascivious","hen's",GM,FISHER CONTROLS INTERNATIONAL,48548200,,PACKING,,,
"twentieth's",EA,0,"unprompted","airier",it,FISHER CONTROLS INTERNATIONAL,32275003,,PACKING,,,
"ceaseless",EA,0,"roped","rebellions",PK,FISHER CONTROLS INTERNATIONAL,77237734,,PACKING,,,
"hovercraft",EA,0,"contexts","Athabascan",PL,FISHER CONTROLS INTERNATIONAL,49635220,,PACKING,,,
"gnawed",EA,0,"speediest","sprout",VA,FISHER CONTROLS INTERNATIONAL,85996707,,PACKING,,,
"Grenada's",EA,0,"chitchat","crozier's",UZ,FISHER CONTROLS INTERNATIONAL,75556098,,PACKING,,,
"Sukkoths",EA,0,"parochial","dozed",UA,FISHER CONTROLS INTERNATIONAL,61000267,,PACKING,,,
"soiled",EA,0,"sandstone","Borobudur",YE,FISHER CONTROLS INTERNATIONAL,74855879,,PACKING,,,
"elites",EA,0,"laments","dative",US,FISHER CONTROLS INTERNATIONAL,74819495,,PACKING,,,
"contaminant's",EA,0,"zillions","furling",GB,FISHER CONTROLS INTERNATIONAL,61804699,,PACKING,,,
"barricade",EA,0,"turnip's","hooter's",CA,FISHER CONTROLS INTERNATIONAL,37399296,,PACKING,,,
"escorted",EA,0,"Quinn","Dortmund",MX,FISHER CONTROLS INTERNATIONAL,63585752,,PACKING,,,
"Copernican",EA,0,"Bergman","bigwig",BB,FISHER CONTROLS INTERNATIONAL,10773825,,PACKING,,,
"prizefighting",EA,0,"treetops","moused",BT,FISHER CONTROLS INTERNATIONAL,51295702,,PACKING,,,
"maddened",EA,0,"stitch","Robbie's",BW,FISHER CONTROLS INTERNATIONAL,91892815,,PACKING,,,
"estranges",EA,0,"quartermasters","gasohol",GD,FISHER CONTROLS INTERNATIONAL,12999106,,PACKING,,,
"wrigglers",EA,0,"frame's","plaintive",GM,FISHER CONTROLS INTERNATIONAL,80650363,,PACKING,,,
"Scaramouch",EA,0,"airship","guttersnipe's",it,FISHER CONTROLS INTERNATIONAL,20582902,,PACKING,,,
"bloodstain's",EA,0,"visionary's","spacing",PK,FISHER CONTROLS INTERNATIONAL,3655097,,PACKING,,,
"exonerate",EA,0,"colossus","Mamore",PL,FISHER CONTROLS INTERNATIONAL,35466060,,PACKING,,,
"Michele",EA,0,"electrolyte's","tidiness's",VA,FISHER CONTROLS INTERNATIONAL,35794050,,PACKING,,,
"acquainted",EA,0,"introspection's","aphorism's",UZ,FISHER CONTROLS INTERNATIONAL,13655295,,PACKING,,,
"darted",EA,0,"Mabel's","homage",UA,FISHER CONTROLS INTERNATIONAL,54270860,,PACKING,,,
"barehanded",EA,0,"anointment","determinant",YE,FISHER CONTROLS INTERNATIONAL,28947428,,PACKING,,,
"mouse's",EA,0,"tightwad","reroutes",US,FISHER CONTROLS INTERNATIONAL,98597901,,PACKING,,,
"crimped",EA,0,"Barrymore","overs",GB,FISHER CONTROLS INTERNATIONAL,25255744,,PACKING,,,
"geneticist",EA,0,"prefaces","beaches",CA,FISHER CONTROLS INTERNATIONAL,68671826,,PACKING,,,
"sweetened",EA,0,"cupboards","crybabies",MX,FISHER CONTROLS INTERNATIONAL,31995934,,PACKING,,,
"practitioners",EA,0,"mysteries","marigolds",BB,FISHER CONTROLS INTERNATIONAL,29322666,,PACKING,,,
"disbursed",EA,0,"ricking","courtship's",BT,FISHER CONTROLS INTERNATIONAL,7047611,,PACKING,,,
"mnemonics",EA,0,"strangles","encore's",BW,FISHER CONTROLS INTERNATIONAL,33871753,,PACKING,,,
"Cajuns",EA,0,"shared","bedlam",GD,FISHER CONTROLS INTERNATIONAL,90440254,,PACKING,,,
"chugging",EA,0,"impersonates","nationality's",GM,FISHER CONTROLS INTERNATIONAL,10228232,,PACKING,,,
"compound",EA,0,"teacher","darkens",it,FISHER CONTROLS INTERNATIONAL,5392394,,PACKING,,,
"brainchild",EA,0,"thigh's","methods",PK,FISHER CONTROLS INTERNATIONAL,12867327,,PACKING,,,
"Kaiser's",EA,0,"thematic","concurred",PL,FISHER CONTROLS INTERNATIONAL,39282890,,PACKING,,,
"archaism",EA,0,"cholesterol","preventative's",VA,FISHER CONTROLS INTERNATIONAL,81102640,,PACKING,,,
"frostiest",EA,0,"Robson","bloodlessly",UZ,FISHER CONTROLS INTERNATIONAL,90861366,,PACKING,,,
"trophies",EA,0,"articulates","Ashlee",UA,FISHER CONTROLS INTERNATIONAL,42547904,,PACKING,,,
"schwa's",EA,0,"colic's","watchfully",YE,FISHER CONTROLS INTERNATIONAL,77581845,,PACKING,,,
"spiced",EA,0,"Hispaniola","respites",US,FISHER CONTROLS INTERNATIONAL,42751768,,PACKING,,,
"skylarking",EA,0,"neutralizer's","sunsets",GB,FISHER CONTROLS INTERNATIONAL,86453642,,PACKING,,,
"Trudy's",EA,0,"Wordsworth's","Charles's",CA,FISHER CONTROLS INTERNATIONAL,6163407,,PACKING,,,
"mocker",EA,0,"Mexican's","goofed",MX,FISHER CONTROLS INTERNATIONAL,67847743,,PACKING,,,
"hiccough's",EA,0,"aphrodisiac's","Byzantine's",BB,FISHER CONTROLS INTERNATIONAL,92339782,,PACKING,,,
"agiler",EA,0,"Manila","whorehouse's",BT,FISHER CONTROLS INTERNATIONAL,76351592,,PACKING,,,
"shrillness",EA,0,"happenstance's","ammunition's",BW,FISHER CONTROLS INTERNATIONAL,97465612,,PACKING,,,
"bestiaries",EA,0,"flayed","rouging",GD,FISHER CONTROLS INTERNATIONAL,89323197,,PACKING,,,
"anonymity's",EA,0,"Asia's","leafed",GM,FISHER CONTROLS INTERNATIONAL,52682511,,PACKING,,,
"monastic's",EA,0,"burdens","felicity",it,FISHER CONTROLS INTERNATIONAL,7744026,,PACKING,,,
"streaky",EA,0,"chancel","pronounce",PK,FISHER CONTROLS INTERNATIONAL,28755008,,PACKING,,,
"recklessness's",EA,0,"mustered","delectation's",PL,FISHER CONTROLS INTERNATIONAL,88783157,,PACKING,,,
"beater's",EA,0,"misapprehension","vibraphones",VA,FISHER CONTROLS INTERNATIONAL,44290602,,PACKING,,,
"luridness's",EA,0,"gamekeeper's","churchyards",UZ,FISHER CONTROLS INTERNATIONAL,32932758,,PACKING,,,
"expunged",EA,0,"interloper's","latch",UA,FISHER CONTROLS INTERNATIONAL,76487330,,PACKING,,,
"closeness's",EA,0,"jollies","rockets",YE,FISHER CONTROLS INTERNATIONAL,8379445,,PACKING,,,
"litigation's",EA,0,"depraving","Nam's",US,FISHER CONTROLS INTERNATIONAL,38296880,,PACKING,,,
"matzoh's",EA,0,"treat","facsimile",GB,FISHER CONTROLS INTERNATIONAL,71065870,,PACKING,,,
"carpus's",EA,0,"oilskin's","passively",CA,FISHER CONTROLS INTERNATIONAL,42637069,,PACKING,,,
"roomfuls",EA,0,"tinkering","titbit's",MX,FISHER CONTROLS INTERNATIONAL,90537981,,PACKING,,,
"prime",EA,0,"townhouses","reality",BB,FISHER CONTROLS INTERNATIONAL,36105322,,PACKING,,,
"throw's",EA,0,"Tabasco's","partakes",BT,FISHER CONTROLS INTERNATIONAL,62180952,,PACKING,,,
"clobbered",EA,0,"replica","naturalness",BW,FISHER CONTROLS INTERNATIONAL,38558740,,PACKING,,,
"mescal's",EA,0,"multiplexed","chiropractic's",GD,FISHER CONTROLS INTERNATIONAL,10804134,,PACKING,,,
"screwdriver's",EA,0,"lynch","inflaming",GM,FISHER CONTROLS INTERNATIONAL,89952740,,PACKING,,,
"transfixt",EA,0,"caraways","hillock",it,FISHER CONTROLS INTERNATIONAL,99875679,,PACKING,,,
"nonproductive",EA,0,"honeymooner's","Unitarianisms",PK,FISHER CONTROLS INTERNATIONAL,60571827,,PACKING,,,
"sorrels",EA,0,"heartbeat's","Simone's",PL,FISHER CONTROLS INTERNATIONAL,24433443,,PACKING,,,
"Pierre's",EA,0,"shall","decorum's",VA,FISHER CONTROLS INTERNATIONAL,1426178,,PACKING,,,
"ligatured",EA,0,"sandalwood","funicular's",UZ,FISHER CONTROLS INTERNATIONAL,42245942,,PACKING,,,
"checkpoint's",EA,0,"discounts","newbie's",UA,FISHER CONTROLS INTERNATIONAL,26925977,,PACKING,,,
"scoop",EA,0,"Mylars","accommodated",YE,FISHER CONTROLS INTERNATIONAL,17867415,,PACKING,,,
"evergreens",EA,0,"forelegs","climates",US,FISHER CONTROLS INTERNATIONAL,82739462,,PACKING,,,
"Sabine",EA,0,"illumination's","voltage's",GB,FISHER CONTROLS INTERNATIONAL,38450302,,PACKING,,,
"soluble's",EA,0,"frogs","carbohydrates",CA,FISHER CONTROLS INTERNATIONAL,27245689,,PACKING,,,
"bolder",EA,0,"protester","contemporary's",MX,FISHER CONTROLS INTERNATIONAL,76255572,,PACKING,,,
"thrillers",EA,0,"workable","steels",BB,FISHER CONTROLS INTERNATIONAL,10213780,,PACKING,,,
"redecorates",EA,0,"cooker","obeisance",BT,FISHER CONTROLS INTERNATIONAL,65393433,,PACKING,,,
"jersey's",EA,0,"dominantly","vacationer's",BW,FISHER CONTROLS INTERNATIONAL,5137219,,PACKING,,,
"rhomboid's",EA,0,"Nyerere","prattle",GD,FISHER CONTROLS INTERNATIONAL,39936077,,PACKING,,,
"consignment's",EA,0,"adverse","Marsala",GM,FISHER CONTROLS INTERNATIONAL,39464991,,PACKING,,,
"Irishmen",EA,0,"mankind's","Wichita",it,FISHER CONTROLS INTERNATIONAL,35902366,,PACKING,,,
"contrived",EA,0,"certitude's","Moldova",PK,FISHER CONTROLS INTERNATIONAL,48556244,,PACKING,,,
"birdbaths",EA,0,"canter","Marta's",PL,FISHER CONTROLS INTERNATIONAL,61131472,,PACKING,,,
"Lazaro's",EA,0,"windowpane's","reminisced",VA,FISHER CONTROLS INTERNATIONAL,37371967,,PACKING,,,
"Hohhot's",EA,0,"Latisha's","Enkidu's",UZ,FISHER CONTROLS INTERNATIONAL,27042410,,PACKING,,,
"throttle",EA,0,"moist","acrobatics",UA,FISHER CONTROLS INTERNATIONAL,11036774,,PACKING,,,
"slowness",EA,0,"relished","moorland",YE,FISHER CONTROLS INTERNATIONAL,54729041,,PACKING,,,
"bewailing",EA,0,"Gehenna's","Galapagos",US,FISHER CONTROLS INTERNATIONAL,43646062,,PACKING,,,
"excitation",EA,0,"spotlessness","repletes",GB,FISHER CONTROLS INTERNATIONAL,40841482,,PACKING,,,
"hereabouts",EA,0,"cyclical","Zenger",CA,FISHER CONTROLS INTERNATIONAL,79286358,,PACKING,,,
"these",EA,0,"immunology's","intellect's",MX,FISHER CONTROLS INTERNATIONAL,89385392,,PACKING,,,
"iPhone",EA,0,"multimedia's","romper's",BB,FISHER CONTROLS INTERNATIONAL,32964254,,PACKING,,,
"Dickson",EA,0,"dangled","unbeknown",BT,FISHER CONTROLS INTERNATIONAL,75931946,,PACKING,,,
"anaesthetic",EA,0,"watering","dissatisfies",BW,FISHER CONTROLS INTERNATIONAL,52338698,,PACKING,,,
"redrawn",EA,0,"midriff","xerographic",GD,FISHER CONTROLS INTERNATIONAL,95622784,,PACKING,,,
"landholder",EA,0,"audit's","watercress",GM,FISHER CONTROLS INTERNATIONAL,61952856,,PACKING,,,
"horizontal",EA,0,"learnt","Renaissances",it,FISHER CONTROLS INTERNATIONAL,79059752,,PACKING,,,
"equivocation's",EA,0,"Urban's","riot's",PK,FISHER CONTROLS INTERNATIONAL,6863719,,PACKING,,,
"pauperism's",EA,0,"Fritz's","untimeliness",PL,FISHER CONTROLS INTERNATIONAL,92183785,,PACKING,,,
"palisade's",EA,0,"auditorium's","pullouts",VA,FISHER CONTROLS INTERNATIONAL,60162610,,PACKING,,,
"alphabetizes",EA,0,"terracing","Michelle",UZ,FISHER CONTROLS INTERNATIONAL,1946424,,PACKING,,,
"leakage",EA,0,"harmonization's","revilement",UA,FISHER CONTROLS INTERNATIONAL,8870891,,PACKING,,,
"possessive",EA,0,"escapade's","naught's",YE,FISHER CONTROLS INTERNATIONAL,99606885,,PACKING,,,
"screeched",EA,0,"wedlock's","deprogramed",US,FISHER CONTROLS INTERNATIONAL,43469549,,PACKING,,,
"confectionery's",EA,0,"hatting","Acosta's",GB,FISHER CONTROLS INTERNATIONAL,98827172,,PACKING,,,
"Stevie",EA,0,"polysyllable's","racetrack",CA,FISHER CONTROLS INTERNATIONAL,49470616,,PACKING,,,
"recording's",EA,0,"recruiters","eight",MX,FISHER CONTROLS INTERNATIONAL,27516834,,PACKING,,,
"inlaying",EA,0,"almanac","jalousies",BB,FISHER CONTROLS INTERNATIONAL,76541973,,PACKING,,,
"Kipling",EA,0,"realizes","poignancy's",BT,FISHER CONTROLS INTERNATIONAL,20647620,,PACKING,,,
"Metamucil's",EA,0,"procure","blurts",BW,FISHER CONTROLS INTERNATIONAL,51209512,,PACKING,,,
"hindered",EA,0,"lives","clenches",GD,FISHER CONTROLS INTERNATIONAL,79040718,,PACKING,,,
"Amway",EA,0,"terminally","Cimabue",GM,FISHER CONTROLS INTERNATIONAL,99167353,,PACKING,,,
"martini's",EA,0,"condolences","rudeness",it,FISHER CONTROLS INTERNATIONAL,46214513,,PACKING,,,
"together",EA,0,"puberty","strangest",PK,FISHER CONTROLS INTERNATIONAL,20460110,,PACKING,,,
"disillusionment's",EA,0,"Diderot","coarser",PL,FISHER CONTROLS INTERNATIONAL,9427228,,PACKING,,,
"defective",EA,0,"function","contuses",VA,FISHER CONTROLS INTERNATIONAL,21931562,,PACKING,,,
"punishes",EA,0,"curly","allusions",UZ,FISHER CONTROLS INTERNATIONAL,11706646,,PACKING,,,
"Harvard",EA,0,"Bellini","podding",UA,FISHER CONTROLS INTERNATIONAL,33177476,,PACKING,,,
"insuring",EA,0,"Tantalus","sergeant",YE,FISHER CONTROLS INTERNATIONAL,36538053,,PACKING,,,
"drubbing's",EA,0,"roadhouse","townhouse's",US,FISHER CONTROLS INTERNATIONAL,29146830,,PACKING,,,
"scrip's",EA,0,"verbals","letdowns",GB,FISHER CONTROLS INTERNATIONAL,76318315,,PACKING,,,
"superlatively",EA,0,"coronations","egotists",CA,FISHER CONTROLS INTERNATIONAL,97851188,,PACKING,,,
"barbiturate",EA,0,"awakes","retrained",MX,FISHER CONTROLS INTERNATIONAL,16385228,,PACKING,,,
"milquetoasts",EA,0,"Lysol","Nippon",BB,FISHER CONTROLS INTERNATIONAL,41756703,,PACKING,,,
"Alar's",EA,0,"cognition's","Huey's",BT,FISHER CONTROLS INTERNATIONAL,82198286,,PACKING,,,
"loader's",EA,0,"Elise","zestfully",BW,FISHER CONTROLS INTERNATIONAL,66559693,,PACKING,,,
"pumice",EA,0,"tent's","Mollie's",GD,FISHER CONTROLS INTERNATIONAL,38107146,,PACKING,,,
"Mahican's",EA,0,"victor's","testosterone",GM,FISHER CONTROLS INTERNATIONAL,57491368,,PACKING,,,
"ruinous",EA,0,"magnificence's","tyranny",it,FISHER CONTROLS INTERNATIONAL,15344678,,PACKING,,,
"sting",EA,0,"pluckiness","attendants",PK,FISHER CONTROLS INTERNATIONAL,77616894,,PACKING,,,
"sighting's",EA,0,"Zosma","remonstrances",PL,FISHER CONTROLS INTERNATIONAL,38322346,,PACKING,,,
"screwball",EA,0,"cornflowers","lasses",VA,FISHER CONTROLS INTERNATIONAL,18652541,,PACKING,,,
"moss's",EA,0,"graders","Sabbath",UZ,FISHER CONTROLS INTERNATIONAL,55114761,,PACKING,,,
"sulky",EA,0,"legrooms","preambled",UA,FISHER CONTROLS INTERNATIONAL,40391603,,PACKING,,,
"granddaughter's",EA,0,"streets","writers",YE,FISHER CONTROLS INTERNATIONAL,96099654,,PACKING,,,
"Confucianism",EA,0,"stomp","splitting",US,FISHER CONTROLS INTERNATIONAL,54983928,,PACKING,,,
"Olympians",EA,0,"recurred","podiatry's",GB,FISHER CONTROLS INTERNATIONAL,63215523,,PACKING,,,
"proboscides",EA,0,"catboats","restauranteur",CA,FISHER CONTROLS INTERNATIONAL,82545827,,PACKING,,,
"trash",EA,0,"classicism","subcutaneous",MX,FISHER CONTROLS INTERNATIONAL,16074259,,PACKING,,,
"submarine",EA,0,"diffused","jointly",BB,FISHER CONTROLS INTERNATIONAL,7103661,,PACKING,,,
"unharmed",EA,0,"reassurance's","boardrooms",BT,FISHER CONTROLS INTERNATIONAL,28475532,,PACKING,,,
"upland",EA,0,"syndication","Chesapeake",BW,FISHER CONTROLS INTERNATIONAL,4306511,,PACKING,,,
"stage's",EA,0,"Louisianans","financier's",GD,FISHER CONTROLS INTERNATIONAL,90572499,,PACKING,,,
"sketches",EA,0,"caregiver","whorls",GM,FISHER CONTROLS INTERNATIONAL,78474265,,PACKING,,,
"cuteness",EA,0,"riboflavin","surveyor's",it,FISHER CONTROLS INTERNATIONAL,66693059,,PACKING,,,
"recapitulations",EA,0,"minefield's","lockers",PK,FISHER CONTROLS INTERNATIONAL,44648807,,PACKING,,,
"caveats",EA,0,"concatenating","abstracts",PL,FISHER CONTROLS INTERNATIONAL,11846841,,PACKING,,,
"thermoplastic's",EA,0,"grossness's","Oklahoman",VA,FISHER CONTROLS INTERNATIONAL,65961312,,PACKING,,,
"heartthrob's",EA,0,"bungling","Watteau",UZ,FISHER CONTROLS INTERNATIONAL,11054239,,PACKING,,,
"mortising",EA,0,"thwack's","Yahweh's",UA,FISHER CONTROLS INTERNATIONAL,95681060,,PACKING,,,
"curses",EA,0,"obstetricians","disillusioning",YE,FISHER CONTROLS INTERNATIONAL,75342597,,PACKING,,,
