Category,UOM,Minimum Order Qty,Description,Long Description,Country of Origin,Mfg Name,Mfg Part Num,UNSPSC,TYPE,SIZE,MATERIAL,STANDARDS
"jeeringly",EA,0,"tiddlywinks","oilier",PL,FISHER CONTROLS INTERNATIONAL,40059076,,PACKING,,,
"plugin's",EA,0,"profess","coagulant's",VA,FISHER CONTROLS INTERNATIONAL,7117442,,PACKING,,,
"hysterectomies",EA,0,"Majuro","steamy",UZ,FISHER CONTROLS INTERNATIONAL,51758344,,PACKING,,,
"somebody's",EA,0,"garbanzo's","oriental",UA,FISHER CONTROLS INTERNATIONAL,3844121,,PACKING,,,
"notebook",EA,0,"headbands","scoliosis",YE,FISHER CONTROLS INTERNATIONAL,85181416,,PACKING,,,
"Calcutta's",EA,0,"fledgling's","presumptuousness's",US,FISHER CONTROLS INTERNATIONAL,48271169,,PACKING,,,
"Carrier's",EA,0,"briskly","Levitt's",GB,FISHER CONTROLS INTERNATIONAL,26643297,,PACKING,,,
"reclusive",EA,0,"thunderclap's","fairway",CA,FISHER CONTROLS INTERNATIONAL,70289339,,PACKING,,,
"competently",EA,0,"homeward","waffle",MX,FISHER CONTROLS INTERNATIONAL,93962883,,PACKING,,,
"unnerving",EA,0,"extracted","progeny",BB,FISHER CONTROLS INTERNATIONAL,28607818,,PACKING,,,
"labeled",EA,0,"macro's","puppy",BT,FISHER CONTROLS INTERNATIONAL,72881102,,PACKING,,,
"drills",EA,0,"Carissa's","quirkiest",BW,FISHER CONTROLS INTERNATIONAL,84441340,,PACKING,,,
"blest",EA,0,"confide","Latino",GD,FISHER CONTROLS INTERNATIONAL,65481389,,PACKING,,,
"tambourines",EA,0,"nomad's","dowdiness's",GM,FISHER CONTROLS INTERNATIONAL,58474679,,PACKING,,,
"freshet",EA,0,"ploys","sheaves",it,FISHER CONTROLS INTERNATIONAL,4050320,,PACKING,,,
"amphitheaters",EA,0,"expatiated","leitmotif",PK,FISHER CONTROLS INTERNATIONAL,85074814,,PACKING,,,
"cuspids",EA,0,"queasiness","Snead's",PL,FISHER CONTROLS INTERNATIONAL,59033810,,PACKING,,,
"housewares",EA,0,"tugging","Wilma's",VA,FISHER CONTROLS INTERNATIONAL,25455671,,PACKING,,,
"watch",EA,0,"reflector's","clapboard",UZ,FISHER CONTROLS INTERNATIONAL,71364844,,PACKING,,,
"gymnasium",EA,0,"willingness","dukedom's",UA,FISHER CONTROLS INTERNATIONAL,23573223,,PACKING,,,
"Khartoum",EA,0,"rant's","grosbeaks",YE,FISHER CONTROLS INTERNATIONAL,80207771,,PACKING,,,
"heavenlier",EA,0,"fishes","confidentially",US,FISHER CONTROLS INTERNATIONAL,97184469,,PACKING,,,
"Vang's",EA,0,"decontaminates","Fellini",GB,FISHER CONTROLS INTERNATIONAL,63520420,,PACKING,,,
"tunelessly",EA,0,"garrulously","inhumanly",CA,FISHER CONTROLS INTERNATIONAL,83363224,,PACKING,,,
"toeing",EA,0,"continuation","foxhole's",MX,FISHER CONTROLS INTERNATIONAL,20101600,,PACKING,,,
"lease's",EA,0,"frighting","lifeguard's",BB,FISHER CONTROLS INTERNATIONAL,72484450,,PACKING,,,
"soared",EA,0,"Andes","mountings",BT,FISHER CONTROLS INTERNATIONAL,93320494,,PACKING,,,
"grievance's",EA,0,"networking","sandblasted",BW,FISHER CONTROLS INTERNATIONAL,99719611,,PACKING,,,
"Atlas's",EA,0,"manicurist's","coxswains",GD,FISHER CONTROLS INTERNATIONAL,83327592,,PACKING,,,
"discourtesies",EA,0,"galling","swallowtail",GM,FISHER CONTROLS INTERNATIONAL,4308473,,PACKING,,,
"contraception's",EA,0,"horned","lecithin's",it,FISHER CONTROLS INTERNATIONAL,88659443,,PACKING,,,
"Varese",EA,0,"clanking","onward",PK,FISHER CONTROLS INTERNATIONAL,85487175,,PACKING,,,
"merchant's",EA,0,"gooses","parallel's",PL,FISHER CONTROLS INTERNATIONAL,311065,,PACKING,,,
"sincerely",EA,0,"reassured","conglomeration",VA,FISHER CONTROLS INTERNATIONAL,25642302,,PACKING,,,
"parsimonious",EA,0,"catechise","asymmetrically",UZ,FISHER CONTROLS INTERNATIONAL,78700590,,PACKING,,,
"castling",EA,0,"stethoscope's","prosecuting",UA,FISHER CONTROLS INTERNATIONAL,64277617,,PACKING,,,
"Hohenzollern",EA,0,"start","coccus",YE,FISHER CONTROLS INTERNATIONAL,55575181,,PACKING,,,
"particularization",EA,0,"strafe","adjourned",US,FISHER CONTROLS INTERNATIONAL,80806605,,PACKING,,,
"kibitzers",EA,0,"proofs","traveler",GB,FISHER CONTROLS INTERNATIONAL,78975903,,PACKING,,,
"airport",EA,0,"gladness's","committal",CA,FISHER CONTROLS INTERNATIONAL,50270229,,PACKING,,,
"ecclesiastical",EA,0,"endemic's","commando",MX,FISHER CONTROLS INTERNATIONAL,14167256,,PACKING,,,
"umbrage",EA,0,"godson","sinusoidal",BB,FISHER CONTROLS INTERNATIONAL,90166600,,PACKING,,,
"unfriendliness",EA,0,"enrollment","shower's",BT,FISHER CONTROLS INTERNATIONAL,70423387,,PACKING,,,
"Yeats's",EA,0,"follows","vegetated",BW,FISHER CONTROLS INTERNATIONAL,68753362,,PACKING,,,
"footstool's",EA,0,"bebop's","busboy's",GD,FISHER CONTROLS INTERNATIONAL,13937162,,PACKING,,,
"intellectualism",EA,0,"acceleration","curtailment's",GM,FISHER CONTROLS INTERNATIONAL,73420648,,PACKING,,,
"emanation",EA,0,"detergent","Hollie's",it,FISHER CONTROLS INTERNATIONAL,71149038,,PACKING,,,
"trooping",EA,0,"Begin","exhibitionists",PK,FISHER CONTROLS INTERNATIONAL,48931177,,PACKING,,,
"substations",EA,0,"taking","southerns",PL,FISHER CONTROLS INTERNATIONAL,40635735,,PACKING,,,
"eyebrow's",EA,0,"Diane's","stagnated",VA,FISHER CONTROLS INTERNATIONAL,94237132,,PACKING,,,
"arsenals",EA,0,"complicated","hitter",UZ,FISHER CONTROLS INTERNATIONAL,70347259,,PACKING,,,
"incited",EA,0,"ramrodding","Jocelyn's",UA,FISHER CONTROLS INTERNATIONAL,19290692,,PACKING,,,
"booking's",EA,0,"numerations","archer",YE,FISHER CONTROLS INTERNATIONAL,77186511,,PACKING,,,
"gentrifying",EA,0,"squirt","fussily",US,FISHER CONTROLS INTERNATIONAL,12452947,,PACKING,,,
"Rosa's",EA,0,"thanklessly","inductions",GB,FISHER CONTROLS INTERNATIONAL,31043940,,PACKING,,,
"designated",EA,0,"guru's","daylight",CA,FISHER CONTROLS INTERNATIONAL,14044116,,PACKING,,,
"tomahawking",EA,0,"Sahara's","streaming",MX,FISHER CONTROLS INTERNATIONAL,37236060,,PACKING,,,
"absinth",EA,0,"malingered","espousing",BB,FISHER CONTROLS INTERNATIONAL,86309522,,PACKING,,,
"distinguished",EA,0,"captivation","crumple",BT,FISHER CONTROLS INTERNATIONAL,42159490,,PACKING,,,
"feuded",EA,0,"clans","bookshops",BW,FISHER CONTROLS INTERNATIONAL,38959847,,PACKING,,,
"exploitation",EA,0,"parsec","abrasion",GD,FISHER CONTROLS INTERNATIONAL,58257302,,PACKING,,,
"trinket",EA,0,"biosphere's","Wimsey",GM,FISHER CONTROLS INTERNATIONAL,29818632,,PACKING,,,
"salvoes",EA,0,"extremists","lollygagging",it,FISHER CONTROLS INTERNATIONAL,76157016,,PACKING,,,
"thunderstorm",EA,0,"mononucleosis's","front's",PK,FISHER CONTROLS INTERNATIONAL,17463599,,PACKING,,,
"roadside",EA,0,"censused","Olson's",PL,FISHER CONTROLS INTERNATIONAL,50929874,,PACKING,,,
"calibrators",EA,0,"lance's","importation's",VA,FISHER CONTROLS INTERNATIONAL,24418029,,PACKING,,,
"untimeliness's",EA,0,"Romney","gluttony's",UZ,FISHER CONTROLS INTERNATIONAL,71888069,,PACKING,,,
"Phoenix's",EA,0,"inequity's","redistricts",UA,FISHER CONTROLS INTERNATIONAL,28482963,,PACKING,,,
"honeymooned",EA,0,"arithmetic","homonym",YE,FISHER CONTROLS INTERNATIONAL,21927548,,PACKING,,,
"luggage",EA,0,"substation","swimsuit's",US,FISHER CONTROLS INTERNATIONAL,11256259,,PACKING,,,
"lymphoma's",EA,0,"priestess","Ziggy",GB,FISHER CONTROLS INTERNATIONAL,44132019,,PACKING,,,
"westerner's",EA,0,"harmonization's","alienates",CA,FISHER CONTROLS INTERNATIONAL,80440606,,PACKING,,,
"Okinawa's",EA,0,"remote","worldliest",MX,FISHER CONTROLS INTERNATIONAL,7093279,,PACKING,,,
"sanctifies",EA,0,"tipis","heap's",BB,FISHER CONTROLS INTERNATIONAL,53959588,,PACKING,,,
"griddlecakes",EA,0,"Diophantine","expeditor",BT,FISHER CONTROLS INTERNATIONAL,23014637,,PACKING,,,
"Bond's",EA,0,"Barack's","roughneck",BW,FISHER CONTROLS INTERNATIONAL,29452189,,PACKING,,,
"benefitting",EA,0,"dragonflies","spayed",GD,FISHER CONTROLS INTERNATIONAL,54578320,,PACKING,,,
"Janie's",EA,0,"iniquity's","robber's",GM,FISHER CONTROLS INTERNATIONAL,91366921,,PACKING,,,
"mantelpiece",EA,0,"abductor","repent",it,FISHER CONTROLS INTERNATIONAL,44568939,,PACKING,,,
"espresso",EA,0,"semaphoring","contraptions",PK,FISHER CONTROLS INTERNATIONAL,21596408,,PACKING,,,
"modulates",EA,0,"coverage","scaliest",PL,FISHER CONTROLS INTERNATIONAL,73976429,,PACKING,,,
"irreproachable",EA,0,"iTunes's","segregation",VA,FISHER CONTROLS INTERNATIONAL,76818585,,PACKING,,,
"trumping",EA,0,"complementing","swerving",UZ,FISHER CONTROLS INTERNATIONAL,65061273,,PACKING,,,
"dependability",EA,0,"ascended","evangelists",UA,FISHER CONTROLS INTERNATIONAL,10600120,,PACKING,,,
"valorous",EA,0,"incises","willed",YE,FISHER CONTROLS INTERNATIONAL,41723119,,PACKING,,,
"frameworks",EA,0,"mistakes","mechanize",US,FISHER CONTROLS INTERNATIONAL,83062022,,PACKING,,,
"geriatrics",EA,0,"stand","swinger",GB,FISHER CONTROLS INTERNATIONAL,18555094,,PACKING,,,
"promptest",EA,0,"vista's","shlepp",CA,FISHER CONTROLS INTERNATIONAL,3987885,,PACKING,,,
"Lou's",EA,0,"becomingly","plunge",MX,FISHER CONTROLS INTERNATIONAL,6791607,,PACKING,,,
"enthronement's",EA,0,"Fraser","royalist's",BB,FISHER CONTROLS INTERNATIONAL,99164515,,PACKING,,,
"tired",EA,0,"sizzle's","bellied",BT,FISHER CONTROLS INTERNATIONAL,12043324,,PACKING,,,
"inducting",EA,0,"timpani's","Taegu",BW,FISHER CONTROLS INTERNATIONAL,17311137,,PACKING,,,
"bubbles",EA,0,"fastenings","soliloquizing",GD,FISHER CONTROLS INTERNATIONAL,38552260,,PACKING,,,
"encyclopedias",EA,0,"Jansen","smudgiest",GM,FISHER CONTROLS INTERNATIONAL,44035067,,PACKING,,,
"asperity's",EA,0,"Appalachian","snaking",it,FISHER CONTROLS INTERNATIONAL,83179749,,PACKING,,,
"shone",EA,0,"cryogenics","flaming",PK,FISHER CONTROLS INTERNATIONAL,51189190,,PACKING,,,
"quaked",EA,0,"juvenile","imprimaturs",PL,FISHER CONTROLS INTERNATIONAL,72934273,,PACKING,,,
"omegas",EA,0,"Loyola","bantamweight's",VA,FISHER CONTROLS INTERNATIONAL,7852336,,PACKING,,,
"Gillian's",EA,0,"Magyar","bored",UZ,FISHER CONTROLS INTERNATIONAL,80325026,,PACKING,,,
"Brattain's",EA,0,"Teotihuacan","hoisted",UA,FISHER CONTROLS INTERNATIONAL,47316161,,PACKING,,,
"voyeuristic",EA,0,"ashtrays","contender's",YE,FISHER CONTROLS INTERNATIONAL,48912777,,PACKING,,,
"reappear",EA,0,"charisma","Adkins's",US,FISHER CONTROLS INTERNATIONAL,22032996,,PACKING,,,
"siphon",EA,0,"Zoroastrian","Ashikaga's",GB,FISHER CONTROLS INTERNATIONAL,56750661,,PACKING,,,
"derringers",EA,0,"supplant","Orinoco",CA,FISHER CONTROLS INTERNATIONAL,64131115,,PACKING,,,
"octave",EA,0,"squeaking","catfish's",MX,FISHER CONTROLS INTERNATIONAL,47829898,,PACKING,,,
"profanely",EA,0,"ratio's","scuttles",BB,FISHER CONTROLS INTERNATIONAL,66077987,,PACKING,,,
"departmental",EA,0,"Byzantine","deforests",BT,FISHER CONTROLS INTERNATIONAL,64184190,,PACKING,,,
"listings",EA,0,"pratfall's","satisfies",BW,FISHER CONTROLS INTERNATIONAL,41392233,,PACKING,,,
"Nauru's",EA,0,"banal","supersede",GD,FISHER CONTROLS INTERNATIONAL,98945187,,PACKING,,,
"decision",EA,0,"volume","Djakarta's",GM,FISHER CONTROLS INTERNATIONAL,87987707,,PACKING,,,
"rusts",EA,0,"channeled","waddles",it,FISHER CONTROLS INTERNATIONAL,44512970,,PACKING,,,
"questioned",EA,0,"affixes","conceit",PK,FISHER CONTROLS INTERNATIONAL,85380888,,PACKING,,,
"puffball's",EA,0,"zinged","ocarinas",PL,FISHER CONTROLS INTERNATIONAL,49512664,,PACKING,,,
"attenuating",EA,0,"swathes","unbalanced",VA,FISHER CONTROLS INTERNATIONAL,37789183,,PACKING,,,
"voracity's",EA,0,"subcompact","Rita's",UZ,FISHER CONTROLS INTERNATIONAL,31786756,,PACKING,,,
"collections",EA,0,"crispness","zoologist",UA,FISHER CONTROLS INTERNATIONAL,6892239,,PACKING,,,
"ranking",EA,0,"clinkers","forsooth",YE,FISHER CONTROLS INTERNATIONAL,3024197,,PACKING,,,
"expert's",EA,0,"Swedish's","Indus",US,FISHER CONTROLS INTERNATIONAL,61478625,,PACKING,,,
"runner's",EA,0,"dogfights","printable",GB,FISHER CONTROLS INTERNATIONAL,14377863,,PACKING,,,
"lettering",EA,0,"Psyche's","clematis",CA,FISHER CONTROLS INTERNATIONAL,25611550,,PACKING,,,
"swimmer",EA,0,"Avogadro","stenography's",MX,FISHER CONTROLS INTERNATIONAL,49280377,,PACKING,,,
"commingling",EA,0,"tattletale's","Gonzalo's",BB,FISHER CONTROLS INTERNATIONAL,47324282,,PACKING,,,
"cursor's",EA,0,"outflanks","anchorite's",BT,FISHER CONTROLS INTERNATIONAL,64291558,,PACKING,,,
"shaikh's",EA,0,"charm's","finds",BW,FISHER CONTROLS INTERNATIONAL,24058998,,PACKING,,,
"others",EA,0,"florin's","humbly",GD,FISHER CONTROLS INTERNATIONAL,71701224,,PACKING,,,
"violist",EA,0,"afterwords","Morocco's",GM,FISHER CONTROLS INTERNATIONAL,56532261,,PACKING,,,
"wallpapers",EA,0,"nepotism's","Wald's",it,FISHER CONTROLS INTERNATIONAL,7500510,,PACKING,,,
"veeps",EA,0,"resort","disco's",PK,FISHER CONTROLS INTERNATIONAL,88201465,,PACKING,,,
"graphing",EA,0,"houseplant's","bifocal",PL,FISHER CONTROLS INTERNATIONAL,55633250,,PACKING,,,
"cunnilingus's",EA,0,"successors","Iceland",VA,FISHER CONTROLS INTERNATIONAL,55849635,,PACKING,,,
"Lupe's",EA,0,"critics","denture",UZ,FISHER CONTROLS INTERNATIONAL,96450161,,PACKING,,,
"Epicurus",EA,0,"harmful","therapists",UA,FISHER CONTROLS INTERNATIONAL,20331850,,PACKING,,,
"penning",EA,0,"provide","liven",YE,FISHER CONTROLS INTERNATIONAL,4022402,,PACKING,,,
"foray's",EA,0,"boring","shoplifters",US,FISHER CONTROLS INTERNATIONAL,27424932,,PACKING,,,
"fetishist's",EA,0,"sustained","Caleb's",GB,FISHER CONTROLS INTERNATIONAL,9503764,,PACKING,,,
"number",EA,0,"puncture's","notarizes",CA,FISHER CONTROLS INTERNATIONAL,2220911,,PACKING,,,
"researching",EA,0,"scooting","Duffy",MX,FISHER CONTROLS INTERNATIONAL,19192470,,PACKING,,,
"appellate",EA,0,"zoologist's","shrouds",BB,FISHER CONTROLS INTERNATIONAL,89388536,,PACKING,,,
"pratfall",EA,0,"pullouts","noncommercials",BT,FISHER CONTROLS INTERNATIONAL,68336172,,PACKING,,,
"shah's",EA,0,"electrolysis's","Goodall",BW,FISHER CONTROLS INTERNATIONAL,36232773,,PACKING,,,
"issue",EA,0,"antipasti","Nankings",GD,FISHER CONTROLS INTERNATIONAL,39896493,,PACKING,,,
"sobered",EA,0,"glassful","ombudsman's",GM,FISHER CONTROLS INTERNATIONAL,73939918,,PACKING,,,
"prude's",EA,0,"averaging","choruses",it,FISHER CONTROLS INTERNATIONAL,54726177,,PACKING,,,
"parameter's",EA,0,"university","spokesmen",PK,FISHER CONTROLS INTERNATIONAL,1504133,,PACKING,,,
"egoism",EA,0,"disbelieve","caliphs",PL,FISHER CONTROLS INTERNATIONAL,47407751,,PACKING,,,
"calcifying",EA,0,"superimposed","prodded",VA,FISHER CONTROLS INTERNATIONAL,84582495,,PACKING,,,
"panted",EA,0,"disarm","deregulation's",UZ,FISHER CONTROLS INTERNATIONAL,64732961,,PACKING,,,
"oversized",EA,0,"cuspid's","Demavend",UA,FISHER CONTROLS INTERNATIONAL,47922981,,PACKING,,,
"Nahum",EA,0,"fixes","motorbike's",YE,FISHER CONTROLS INTERNATIONAL,22112944,,PACKING,,,
"oscilloscope",EA,0,"Mullikan","mawkishly",US,FISHER CONTROLS INTERNATIONAL,73440507,,PACKING,,,
"enervation's",EA,0,"fractured","quadriceps's",GB,FISHER CONTROLS INTERNATIONAL,48079896,,PACKING,,,
"infrared's",EA,0,"uneventfully","pilled",CA,FISHER CONTROLS INTERNATIONAL,68071617,,PACKING,,,
"crocks",EA,0,"exchequers","cheekiness's",MX,FISHER CONTROLS INTERNATIONAL,49601369,,PACKING,,,
"demographer's",EA,0,"rectifier's","locations",BB,FISHER CONTROLS INTERNATIONAL,27798261,,PACKING,,,
"netting",EA,0,"sloppy","Ostrogoth",BT,FISHER CONTROLS INTERNATIONAL,1228242,,PACKING,,,
"frontiersman's",EA,0,"psoriasis","taproom",BW,FISHER CONTROLS INTERNATIONAL,56149835,,PACKING,,,
"procreates",EA,0,"juicing","sciatica",GD,FISHER CONTROLS INTERNATIONAL,32161072,,PACKING,,,
"disloyally",EA,0,"starves","cranky",GM,FISHER CONTROLS INTERNATIONAL,43155544,,PACKING,,,
"Andretti",EA,0,"teenager","wishes",it,FISHER CONTROLS INTERNATIONAL,66936045,,PACKING,,,
"Pentecostal's",EA,0,"Mobutu's","headmaster's",PK,FISHER CONTROLS INTERNATIONAL,91858757,,PACKING,,,
"Zen's",EA,0,"Netzahualcoyotl","shlocky",PL,FISHER CONTROLS INTERNATIONAL,55259436,,PACKING,,,
"accelerator's",EA,0,"monocotyledon","Hazel",VA,FISHER CONTROLS INTERNATIONAL,50791627,,PACKING,,,
"haggles",EA,0,"mahoganies","frown",UZ,FISHER CONTROLS INTERNATIONAL,14208523,,PACKING,,,
"carouser's",EA,0,"outselling","pillar's",UA,FISHER CONTROLS INTERNATIONAL,99057846,,PACKING,,,
"Mutsuhito's",EA,0,"postdating","denominator",YE,FISHER CONTROLS INTERNATIONAL,19177167,,PACKING,,,
"birthstones",EA,0,"clubfoot's","forenoon's",US,FISHER CONTROLS INTERNATIONAL,234232,,PACKING,,,
"constructs",EA,0,"Isaiah","quarterback",GB,FISHER CONTROLS INTERNATIONAL,48912221,,PACKING,,,
"contumely's",EA,0,"potful","goblin",CA,FISHER CONTROLS INTERNATIONAL,85523520,,PACKING,,,
"snaffling",EA,0,"shawl's","fathead",MX,FISHER CONTROLS INTERNATIONAL,61469459,,PACKING,,,
"Semiramis",EA,0,"forbidden","hackneyed",BB,FISHER CONTROLS INTERNATIONAL,11861759,,PACKING,,,
"ash's",EA,0,"Javier","frantically",BT,FISHER CONTROLS INTERNATIONAL,25715932,,PACKING,,,
"internee",EA,0,"reunified","tongs",BW,FISHER CONTROLS INTERNATIONAL,97216407,,PACKING,,,
"counterpoint's",EA,0,"consorted","lawgiver",GD,FISHER CONTROLS INTERNATIONAL,37147088,,PACKING,,,
"affectations",EA,0,"synchronized","truncheons",GM,FISHER CONTROLS INTERNATIONAL,79412122,,PACKING,,,
"stepfathers",EA,0,"emending","flaked",it,FISHER CONTROLS INTERNATIONAL,80518785,,PACKING,,,
"morpheme's",EA,0,"garrets","tackier",PK,FISHER CONTROLS INTERNATIONAL,33047067,,PACKING,,,
"teensiest",EA,0,"fined","adumbrating",PL,FISHER CONTROLS INTERNATIONAL,69016527,,PACKING,,,
"erotica",EA,0,"Brasilia","TLC's",VA,FISHER CONTROLS INTERNATIONAL,35277408,,PACKING,,,
"extemporaneously",EA,0,"Miriam","portable",UZ,FISHER CONTROLS INTERNATIONAL,83524492,,PACKING,,,
"earnings's",EA,0,"caveats","vivaciously",UA,FISHER CONTROLS INTERNATIONAL,93220836,,PACKING,,,
"silenced",EA,0,"search","impetus",YE,FISHER CONTROLS INTERNATIONAL,41917667,,PACKING,,,
"pliers",EA,0,"saccharin","oddball",US,FISHER CONTROLS INTERNATIONAL,88540350,,PACKING,,,
"insecurities",EA,0,"abrasions","jointing",GB,FISHER CONTROLS INTERNATIONAL,76327620,,PACKING,,,
"gravity's",EA,0,"categorize","surliness",CA,FISHER CONTROLS INTERNATIONAL,43907754,,PACKING,,,
"erratum's",EA,0,"resistant","deprecates",MX,FISHER CONTROLS INTERNATIONAL,60888722,,PACKING,,,
"moneybag's",EA,0,"Erna's","exuberance's",BB,FISHER CONTROLS INTERNATIONAL,3729031,,PACKING,,,
"silents",EA,0,"paddocked","cinema's",BT,FISHER CONTROLS INTERNATIONAL,21812413,,PACKING,,,
"Boru's",EA,0,"variegated","streptococci",BW,FISHER CONTROLS INTERNATIONAL,5352201,,PACKING,,,
"franked",EA,0,"Lusitania's","sashaying",GD,FISHER CONTROLS INTERNATIONAL,76621086,,PACKING,,,
"withered",EA,0,"pontificate's","scabbiest",GM,FISHER CONTROLS INTERNATIONAL,30765365,,PACKING,,,
"Tutankhamen",EA,0,"weightlessness","telecasters",it,FISHER CONTROLS INTERNATIONAL,78659104,,PACKING,,,
"upstage",EA,0,"teetotal","miss's",PK,FISHER CONTROLS INTERNATIONAL,30800301,,PACKING,,,
"trivia's",EA,0,"plates","homeliness",PL,FISHER CONTROLS INTERNATIONAL,61805651,,PACKING,,,
"orbit's",EA,0,"southerner's","labored",VA,FISHER CONTROLS INTERNATIONAL,98658515,,PACKING,,,
"transliteration's",EA,0,"polarized","compounding",UZ,FISHER CONTROLS INTERNATIONAL,48451542,,PACKING,,,
"airway's",EA,0,"fishwife's","squirrel's",UA,FISHER CONTROLS INTERNATIONAL,75035304,,PACKING,,,
"teeing",EA,0,"freehand","vitamin's",YE,FISHER CONTROLS INTERNATIONAL,91792094,,PACKING,,,
